IconKeyValue,Keywords
ic_fluent_question_circle_48_filled,question:0.2427 faq:0.2241 help:0.1694
ic_fluent_building_shop_16_filled,shop:0.6950 town:0.5367 store:0.4409 architecture:0.3960 building:0.3806 buildings:0.2123 city:0.1576 real-estate:0.1349 market:0.1286 apartment:0.1175
ic_fluent_bookmark_24_regular,bookmark:0.9606 favorite:0.2455 tag:0.1520
ic_fluent_whiteboard_24_filled,coupon:0.1402
ic_fluent_signed_24_regular,
ic_fluent_link_24_regular,privacy:0.1252 protection:0.1192
ic_fluent_arrow_up_right_24_filled,arrow:0.8151 up-right:0.1108
ic_fluent_list_24_regular,align:0.3503 alignment:0.2226 align-left:0.1534 left-align:0.1219 paragraph:0.1117
ic_fluent_book_letter_24_filled,graph:0.2559
ic_fluent_rating_mature_16_regular,
ic_fluent_checkbox_unchecked_16_filled,oven:0.3785 box:0.2657
ic_fluent_open_28_regular,
ic_fluent_textbox_24_filled,server:0.2579 menu:0.1717 browser:0.1136
ic_fluent_textbox_align_bottom_24_regular,
ic_fluent_text_subscript_24_filled,
ic_fluent_folder_prohibited_24_filled,bold:0.2887 nope:0.2635 gold:0.2466 box:0.2202 sold:0.2079 package:0.1810 cardboard:0.1240
ic_fluent_lock_closed_20_filled,bag:0.3513 purse:0.1664 wallet:0.1331
ic_fluent_image_48_regular,image:0.1173
ic_fluent_ribbon_16_filled,lighting:0.1845 illumination:0.1288 lamp:0.1209 nature:0.1146 billboard:0.1127
ic_fluent_arrow_repeat_all_24_filled,arrow:0.3596
ic_fluent_divider_tall_24_regular,
ic_fluent_content_settings_32_filled,nope:0.9965 bold:0.9958 sold:0.9957 gold:0.9946
ic_fluent_notebook_error_24_regular,newspaper:0.1343
ic_fluent_mail_inbox_28_regular,
ic_fluent_arrow_repeat_all_off_16_filled,
ic_fluent_weather_snow_shower_day_24_regular,snowing:0.5046 snow:0.1807 snowflakes:0.1227 rain:0.1062 cloudy:0.1044
ic_fluent_data_sunburst_24_regular,
ic_fluent_comment_mention_24_regular,message:0.1032
ic_fluent_text_bullet_list_add_20_regular,bathroom:0.1191 mixer:0.1190 tap:0.1135 faucet:0.1032
ic_fluent_people_20_regular,bathroom:0.1330
ic_fluent_text_grammar_settings_24_filled,
ic_fluent_power_24_regular,power:0.8015 off:0.2684 power-button:0.1942 repeat:0.1409 switch:0.1339 reload:0.1310 thumb:0.1279 on:0.1259 shutdown:0.1049
ic_fluent_math_format_professional_24_regular,
ic_fluent_text_position_behind_24_filled,
ic_fluent_chevron_left_48_filled,arrow:0.2745 previous:0.1601
ic_fluent_arrow_circle_down_right_24_regular,
ic_fluent_comment_off_20_filled,
ic_fluent_communication_24_regular,
ic_fluent_arrow_trending_24_regular,
ic_fluent_weather_thunderstorm_20_filled,sold:0.5828 bold:0.5747 nope:0.5630 gold:0.2542 rain:0.1942 cold:0.1152
ic_fluent_headset_vr_20_filled,bus:0.1644 coach:0.1117
ic_fluent_weather_sunny_24_filled,summer:0.1200 sun:0.1170
ic_fluent_table_move_left_24_regular,
ic_fluent_code_24_filled,code:0.9507 coding:0.7548 programming:0.6046 html:0.3455 program:0.1939 web-development:0.1359 coder:0.1322 development:0.1274
ic_fluent_text_font_size_24_regular,skyscraper:0.3245 city:0.2423 architecture:0.1811
ic_fluent_scale_fill_24_filled,
ic_fluent_copy_arrow_right_16_regular,bill:0.2382 invoice:0.1320 telephone:0.1261
ic_fluent_select_all_off_24_filled,tablet:0.1617
ic_fluent_text_position_through_24_regular,
ic_fluent_arrow_download_20_filled,down:0.4331 download:0.2422 arrow:0.1758
ic_fluent_sport_24_regular,faces:0.3503 emoji:0.2461 gamble:0.1606 face:0.1406 gambling:0.1182 vegas:0.1015
ic_fluent_vehicle_subway_24_regular,train:0.9159 railway:0.6402 bus:0.6342 subway:0.3618 tram:0.1926 locomotive:0.1867 station:0.1783 metro:0.1466 public:0.1079
ic_fluent_bluetooth_28_regular,bluetooth:0.8387
ic_fluent_people_28_filled,
ic_fluent_arrow_up_28_regular,arrow:0.4303 top:0.3170 arrow-up:0.1828 zodiac:0.1160
ic_fluent_autofit_content_24_filled,bathtub:0.3098 bath:0.1068 bathroom:0.1022
ic_fluent_pulse_20_filled,pulse:0.4447 heartbeat:0.2754 beat:0.1103
ic_fluent_vehicle_bicycle_20_filled,binoculars:0.2522
ic_fluent_teddy_24_regular,lifebuoy:0.3550 pet:0.1056
ic_fluent_store_microsoft_16_regular,briefcase:0.5228 suitcase:0.4139 first-aid-kit:0.2607
ic_fluent_copy_select_20_filled,book:0.2705
ic_fluent_building_factory_24_regular,factory:0.7513 manufacturing:0.6429 industry:0.5500 industrial:0.3917 production:0.2901 bullets:0.2047 manufacture:0.1566
ic_fluent_text_edit_style_24_regular,arrow:0.5947 way:0.1673
ic_fluent_print_24_filled,printer:0.7575 print:0.1505 equipment:0.1291
ic_fluent_app_title_24_regular,billboard:0.9805 signpost:0.9617 signage:0.9585 guidepost:0.8026 signboard:0.6334
ic_fluent_slide_add_24_filled,
ic_fluent_add_20_filled,add:0.4560 plus:0.1218 addition:0.1209 more:0.1006
ic_fluent_tv_16_regular,monitor:0.4792 screen:0.2366 tv:0.1998 desktop:0.1512
ic_fluent_arrow_hook_up_left_20_regular,arrow:0.2643
ic_fluent_checkmark_underline_circle_16_filled,
ic_fluent_call_16_regular,
ic_fluent_weather_sunny_low_20_filled,sunset:0.4779 windy:0.2097 sunshine:0.1648 sun:0.1623 sunrise:0.1517 wind:0.1517
ic_fluent_clipboard_text_24_filled,clipboard:0.6646
ic_fluent_person_add_24_regular,
ic_fluent_flash_off_24_regular,
ic_fluent_text_column_two_left_24_regular,bullet-list:0.4106 list:0.3025 bullets:0.1592
ic_fluent_video_360_24_filled,calendar:0.4576 month:0.1362 website:0.1353 shop:0.1218
ic_fluent_cursor_hover_48_filled,update:0.3235 import:0.2362 download:0.1722 upload:0.1592 export:0.1373 down:0.1139 save:0.1134 downloading:0.1027
ic_fluent_people_team_add_24_regular,robot:0.1732 calendar:0.1043
ic_fluent_briefcase_medical_24_regular,first-aid-kit:0.6863 first-aid:0.1084
ic_fluent_calendar_work_week_24_filled,newspaper:0.1304 disk:0.1124
ic_fluent_window_arrow_up_24_filled,
ic_fluent_emoji_hand_28_filled,
ic_fluent_phone_page_header_24_filled,
ic_fluent_document_one_page_20_filled,file:0.1897 contract:0.1328 archive:0.1008
ic_fluent_receipt_24_filled,newspaper:0.3966
ic_fluent_comment_arrow_left_24_filled,
ic_fluent_alert_off_28_filled,ribbon:0.3201 monitor:0.1642
ic_fluent_sound_source_24_filled,
ic_fluent_star_arrow_right_end_24_regular,euro:0.1041
ic_fluent_store_microsoft_20_filled,calendar:0.1021
ic_fluent_camera_add_48_regular,
ic_fluent_backspace_20_regular,diamond:0.1351
ic_fluent_video_clip_24_filled,video:0.2235 multimedia:0.1270 youtube:0.1026
ic_fluent_attach_24_filled,paper-clip:0.3228 clip:0.2850
ic_fluent_checkbox_unchecked_20_regular,square:0.4375 stop:0.4225 box:0.2777 frame:0.1871 symmetrical:0.1370
ic_fluent_target_edit_16_filled,
ic_fluent_dual_screen_vibrate_24_filled,ipad:0.2529 speakers:0.1543 vibrate:0.1079
ic_fluent_wallpaper_24_filled,landscape:0.1814 graph:0.1018
ic_fluent_toggle_left_48_filled,toggle:0.6006 switch:0.5744 off:0.3309
ic_fluent_city_24_filled,
ic_fluent_archive_24_regular,box:0.5535 archive:0.2317 container:0.1063
ic_fluent_connector_24_regular,
ic_fluent_arrow_right_28_regular,right:0.5736 arrow:0.4418 decorative:0.2986 directions:0.2034 pie:0.1850 direction:0.1751 process:0.1694 arrow-right:0.1542 move:0.1470 next:0.1393
ic_fluent_rewind_20_filled,audio:0.1533
ic_fluent_arrow_minimize_vertical_24_filled,arrow:0.3660 down:0.3005 vertical:0.2660 divide:0.2476 align:0.1325 direction:0.1319 filter:0.1258 arrows:0.1257 move:0.1149 way:0.1103
ic_fluent_weather_partly_cloudy_night_48_filled,rain:0.4716 cloudy:0.3885 clouds:0.3837 storm:0.3167 sky:0.2798 cloud:0.1843 night:0.1367 climate:0.1332
ic_fluent_checkmark_lock_20_regular,
ic_fluent_briefcase_32_filled,briefcase:0.5411 suitcase:0.3134
ic_fluent_question_circle_24_regular,coin:0.1189
ic_fluent_closed_caption_48_filled,audio:0.2616 dj:0.2071
ic_fluent_delete_off_20_filled,
ic_fluent_movies_and_tv_20_regular,
ic_fluent_document_48_filled,file:0.8650 new-file:0.1527 paper:0.1390
ic_fluent_table_20_filled,menu:0.2927 grid:0.1843 grid-menu:0.1221
ic_fluent_shifts_28_filled,add:0.1108
ic_fluent_phone_laptop_20_filled,devices:0.1002
ic_fluent_presence_busy_12_filled,
ic_fluent_conference_room_24_regular,signage:0.3369 way:0.2789 arrow:0.2784 down:0.1927 pole:0.1910 signpost:0.1846 billboard:0.1744 turn:0.1207
ic_fluent_dual_screen_speaker_24_regular,
ic_fluent_walkie_talkie_24_filled,
ic_fluent_form_new_28_regular,seo:0.1398
ic_fluent_text_add_24_regular,
ic_fluent_arrow_down_left_24_regular,arrow:0.8475 down:0.1092 chevron:0.1087
ic_fluent_textbox_align_middle_24_regular,
ic_fluent_video_16_regular,video:0.3834 film:0.1612 video-camera:0.1525 record:0.1274
ic_fluent_table_add_20_filled,
ic_fluent_phone_update_24_filled,download:0.1673 down:0.1374 audio:0.1262
ic_fluent_table_resize_row_24_regular,
ic_fluent_key_32_regular,key:0.9876 master-key:0.4042 keys:0.3880 lock:0.2741 house-key:0.2500 access:0.2277 door:0.1670
ic_fluent_text_indent_decrease_24_filled,cable:0.1021
ic_fluent_wifi_4_20_regular,
ic_fluent_office_apps_28_filled,dot:0.2539 dots:0.2361 circles:0.1315 dial:0.1065
ic_fluent_calendar_empty_24_regular,browser:0.3961 window:0.3504
ic_fluent_chevron_up_28_regular,up:0.2627 top:0.2129
ic_fluent_rss_24_filled,way:0.3265 arrow:0.1705
ic_fluent_important_20_regular,exclamation:0.3268 warning:0.1790
ic_fluent_note_add_24_filled,
ic_fluent_glasses_off_24_filled,
ic_fluent_text_footnote_20_filled,
ic_fluent_calligraphy_pen_24_filled,brush:0.2815
ic_fluent_doctor_12_regular,
ic_fluent_number_row_16_filled,speakers:0.1410
ic_fluent_weather_snow_shower_night_48_filled,rain:0.3444 weather-forecast:0.2017 weather-elements:0.1876 forecast:0.1828 weather:0.1623 weather-element:0.1582 seasons:0.1496
ic_fluent_text_bullet_list_square_warning_24_regular,
ic_fluent_calendar_sync_20_regular,
ic_fluent_walkie_talkie_20_regular,
ic_fluent_laptop_24_regular,laptop:0.3177 macbook:0.1503 monitor:0.1327 screen:0.1187
ic_fluent_food_20_regular,restaurant:0.3167 cutlery:0.1846 fork-and-knife:0.1502 lunch:0.1399 utensils:0.1023
ic_fluent_dismiss_circle_20_regular,
ic_fluent_toggle_left_20_filled,switch:0.2752 battery:0.1553 toggle:0.1213
ic_fluent_tab_in_private_16_filled,
ic_fluent_leaf_three_20_filled,camera:0.1428
ic_fluent_time_and_weather_24_filled,
ic_fluent_print_48_regular,printer:0.9974 print:0.9037 printing:0.4039 fax:0.2799 equipment:0.1037
ic_fluent_shape_intersect_24_regular,newspaper:0.1050
ic_fluent_toggle_right_20_filled,switch:0.2416 toggle:0.1318 battery:0.1289
ic_fluent_scales_24_filled,
ic_fluent_text_position_square_24_regular,
ic_fluent_ticket_horizontal_20_regular,
ic_fluent_document_sync_24_regular,3d:0.1186
ic_fluent_document_arrow_left_28_filled,
ic_fluent_dual_screen_settings_24_filled,cpu:0.3392 computer:0.2375 transfer:0.1904
ic_fluent_document_page_top_right_20_filled,book:0.1255
ic_fluent_window_dev_tools_20_regular,
ic_fluent_select_all_on_24_regular,graphic-design:0.1076
ic_fluent_puzzle_cube_20_filled,grid:0.1340 menu:0.1327
ic_fluent_more_horizontal_20_filled,
ic_fluent_ios_arrow_left_24_regular,indication:0.2231 left:0.2067 follow:0.1759 arrow:0.1452 arrow-left:0.1417 west:0.1034
ic_fluent_call_forward_20_regular,
ic_fluent_table_settings_24_regular,
ic_fluent_insert_20_regular,
ic_fluent_voicemail_24_filled,cassette-tape:0.2921 tape:0.1530 cassette:0.1372 record:0.1348
ic_fluent_text_subscript_20_regular,scissors:0.4969 cut:0.1071
ic_fluent_scale_fit_24_regular,safe:0.5077 password:0.1462 display:0.1142 locker:0.1090
ic_fluent_clipboard_code_24_regular,clipboard:0.2870
ic_fluent_calendar_month_24_filled,calculator:0.4958 calculation:0.1424 calculate:0.1390
ic_fluent_calendar_3_day_24_filled,pause:0.1304
ic_fluent_ticket_diagonal_16_filled,
ic_fluent_arrow_minimize_24_filled,junction:0.1762 move:0.1223 way:0.1185 arrow:0.1012
ic_fluent_shapes_16_filled,
ic_fluent_premium_20_filled,diamond:0.2929 africa:0.1643
ic_fluent_call_20_regular,microphone:0.1170
ic_fluent_shifts_28_regular,
ic_fluent_clipboard_paste_16_filled,clipboard:0.3141 copy:0.1370 paste:0.1189
ic_fluent_arrow_hook_down_left_28_regular,arrow:0.2587 planet:0.2377 way:0.1397
ic_fluent_fixed_width_24_regular,brick:0.4079 construction:0.2093 brick-wall:0.1521 calendar:0.1073
ic_fluent_math_formula_32_filled,
ic_fluent_data_bar_vertical_24_filled,pause:0.1387 bar-chart:0.1210
ic_fluent_text_footnote_20_regular,
ic_fluent_save_24_filled,floppy-disk:0.9774 diskette:0.6477 floppy:0.6198 save:0.5990 disk:0.4238 save-as:0.2264 save-file:0.2190
ic_fluent_location_28_regular,location:0.1111
ic_fluent_table_delete_column_24_regular,team:0.1723 people:0.1517 wallpaper:0.1476
ic_fluent_document_landscape_split_20_filled,book:0.6514 library:0.1487
ic_fluent_globe_search_24_regular,brain:0.2531
ic_fluent_signature_24_regular,socks:0.1472 style:0.1185
ic_fluent_arrow_next_20_filled,directions:0.2367 move:0.2120 arrow:0.1909 exchange:0.1820 swap:0.1289 change:0.1275 stroke:0.1199 arrows:0.1124 contract:0.1071
ic_fluent_vehicle_bicycle_20_regular,binoculars:0.2487
ic_fluent_eye_tracking_on_20_filled,focus:0.1612
ic_fluent_arrow_hook_down_left_28_filled,arrow:0.4318 way:0.1879 archery:0.1038
ic_fluent_color_line_accent_24_regular,stapler:0.1637 running:0.1410 run:0.1183
ic_fluent_bluetooth_20_regular,plant:0.1682 bug:0.1391 insect:0.1142
ic_fluent_text_add_space_after_24_regular,filter:0.4836 air-conditioner:0.1950 filtering:0.1774 sorting:0.1516 wind:0.1129 funnel:0.1105
ic_fluent_weather_cloudy_24_filled,cloud:0.1752 sky:0.1132
ic_fluent_line_horizontal_3_20_regular,option:0.2061 list:0.1968 menu:0.1860 bullet-points:0.1045
ic_fluent_flag_pride_28_filled,national:0.2381 america:0.1845 state:0.1159
ic_fluent_camera_24_regular,camera:0.6352
ic_fluent_headphones_24_filled,headphone:0.6120 headset:0.1573 headphones:0.1357
ic_fluent_people_team_add_24_filled,calendar:0.1750
ic_fluent_protocol_handler_16_filled,
ic_fluent_cloud_20_filled,cloud:0.3709
ic_fluent_chevron_left_20_regular,arrow:0.7350
ic_fluent_arrow_counterclockwise_20_regular,
ic_fluent_phone_span_in_16_regular,puzzle-piece:0.1590
ic_fluent_desktop_speaker_24_filled,song:0.1616
ic_fluent_table_cells_merge_24_regular,server:0.5532
ic_fluent_layer_20_filled,layers:0.1530 wood:0.1490
ic_fluent_toolbox_24_filled,briefcase:0.6924 suitcase:0.4864 tool-box:0.1986 toolbox:0.1833
ic_fluent_book_open_globe_20_regular,
ic_fluent_lightbulb_circle_24_filled,sky:0.4424 night:0.1384
ic_fluent_book_open_24_regular,cupboard:0.3214 furniture:0.2221 cabinet:0.1537 window:0.1118
ic_fluent_channel_share_48_filled,stack:0.2283 money:0.1011
ic_fluent_app_folder_20_regular,calculator:0.7924 accounting:0.3676 calculation:0.2546 calculate:0.2393 maths:0.1699 mathematics:0.1382 abacus:0.1329 math:0.1306 count:0.1072
ic_fluent_arrow_repeat_all_16_regular,
ic_fluent_mail_add_24_regular,
ic_fluent_password_24_regular,
ic_fluent_puzzle_cube_16_regular,film:0.8095 video:0.2479 multimedia:0.1389 memory:0.1262
ic_fluent_battery_7_24_filled,battery:0.5795 wallet:0.4742 full:0.1074
ic_fluent_text_grammar_dismiss_20_filled,database:0.2469 server:0.1480
ic_fluent_caret_up_24_filled,food:0.1405 breakfast:0.1369
ic_fluent_learning_app_24_regular,
ic_fluent_rating_mature_24_filled,audio:0.2062 multimedia:0.1954 volume:0.1631 fast-forward:0.1609 turntable:0.1480 dj:0.1150 loud:0.1004
ic_fluent_chat_mail_20_regular,
ic_fluent_list_24_filled,left-align:0.2534 paragraph:0.2318 align-left:0.2158 alignment:0.2140 align:0.1867 justify:0.1552 hamburger:0.1204 menu:0.1003
ic_fluent_prohibited_48_filled,block:0.3645 banned:0.2408 ban:0.1774 prohibited:0.1563 stop:0.1549 no:0.1050
ic_fluent_keyboard_dock_24_filled,
ic_fluent_people_prohibited_16_regular,
ic_fluent_person_board_20_regular,
ic_fluent_weather_partly_cloudy_day_20_filled,
ic_fluent_tv_48_filled,monitor:0.8064 tv:0.1904 lcd:0.1657 imac:0.1458 computer:0.1325 desktop:0.1235
ic_fluent_subtract_24_filled,minus:0.6914 less:0.4301 subtract:0.1474
ic_fluent_guest_16_regular,passport:0.3400 clipboard:0.2404 id-card:0.1543 newspaper:0.1029
ic_fluent_text_bullet_list_tree_24_regular,
ic_fluent_cut_20_filled,bold:0.9706 gold:0.9695 nope:0.9694 sold:0.9582
ic_fluent_quiz_new_48_filled,wallet:0.1622 box:0.1384 package:0.1300
ic_fluent_mail_inbox_add_20_filled,wallet:0.1821
ic_fluent_weather_haze_20_filled,
ic_fluent_accessibility_checkmark_24_regular,plant:0.1020
ic_fluent_icons_20_regular,
ic_fluent_add_24_regular,add:0.1618 addition:0.1412 plus:0.1195
ic_fluent_arrow_move_24_filled,
ic_fluent_music_note_2_16_filled,music:0.4974 music-note:0.4105 song:0.3205 tunes:0.3174 musical-note:0.2350 melody:0.1723 mp3:0.1136
ic_fluent_app_recent_24_regular,vibrate:0.4339
ic_fluent_backpack_48_regular,purse:0.1263
ic_fluent_speaker_2_48_regular,volume:0.5980 speaker:0.3899 loud:0.2237 audio:0.1254
ic_fluent_eraser_segment_24_regular,
ic_fluent_text_bullet_list_add_24_regular,mixer:0.3316
ic_fluent_arrow_sort_20_filled,way:0.1926 down:0.1416
ic_fluent_calendar_assistant_20_regular,
ic_fluent_premium_16_filled,language:0.1726
ic_fluent_filter_24_regular,filter:0.3979 alignment:0.1928 align:0.1171 funnel:0.1103
ic_fluent_mail_20_regular,mail:0.6530 message:0.1274
ic_fluent_megaphone_24_regular,megaphone:0.9571 announcement:0.3020 loudspeaker:0.1989 loud:0.1686 protest:0.1511 bullhorn:0.1052
ic_fluent_arrow_reply_all_48_regular,arrow:0.2822 reply:0.2285 previous:0.1667 undo:0.1196 turn:0.1130
ic_fluent_book_24_filled,book:0.7500
ic_fluent_mail_24_filled,mail:0.8011 postage:0.1604 post:0.1304 message:0.1222 post-office:0.1148 email:0.1063
ic_fluent_contact_card_24_filled,diploma:0.2233 license:0.1525 certificate:0.1181
ic_fluent_calendar_reply_16_filled,
ic_fluent_collections_20_filled,
ic_fluent_currency_dollar_rupee_20_filled,celebration:0.1184
ic_fluent_color_line_16_filled,arrow:0.6216 direction:0.2489 navigate:0.2129 guidance:0.1616 directions:0.1537 down:0.1505 guide:0.1417 step:0.1364 steps:0.1197 turn:0.1147
ic_fluent_shifts_team_24_regular,
ic_fluent_highlight_accent_16_filled,arrow:0.9448 way:0.4922 zigzag:0.2759 archery:0.1784 down:0.1632 next:0.1442
ic_fluent_speaker_2_28_regular,volume:0.7467 loud:0.4842 audio:0.3433 level:0.2886 speaker:0.2884 sound:0.1108
ic_fluent_weather_fog_24_filled,cloud:0.4227 fog:0.1436
ic_fluent_target_24_filled,solar-system:0.2694 orbit:0.2331 racing:0.1163 galaxy:0.1007
ic_fluent_sleep_24_filled,
ic_fluent_document_20_filled,file:0.3059 paper:0.1488 bookmark:0.1266 document:0.1127 book:0.1017
ic_fluent_meet_now_24_filled,
ic_fluent_gift_20_filled,gift:0.2870 present:0.1679 birthday:0.1241
ic_fluent_meet_now_24_regular,server:0.1729 computer:0.1009
ic_fluent_send_clock_20_regular,
ic_fluent_communication_20_regular,headphones:0.1587
ic_fluent_document_header_remove_24_filled,lock:0.1584
ic_fluent_shifts_question_mark_24_filled,
ic_fluent_document_header_24_regular,book:0.3669 learn:0.3089 lesson:0.2620
ic_fluent_tab_in_private_24_regular,
ic_fluent_more_vertical_24_regular,dots:0.1728
ic_fluent_camera_add_20_regular,
ic_fluent_phone_span_out_20_filled,social-media:0.1197
ic_fluent_fast_acceleration_24_filled,robot:0.1038
ic_fluent_camera_switch_24_regular,
ic_fluent_signed_16_filled,
ic_fluent_calendar_20_filled,calendar:0.6826
ic_fluent_fps_60_16_regular,
ic_fluent_group_list_24_filled,
ic_fluent_cloud_offline_24_regular,
ic_fluent_share_ios_24_filled,upload:0.1582 share:0.1061
ic_fluent_food_egg_24_regular,record:0.1505
ic_fluent_dock_panel_right_48_filled,sim-card:0.1616
ic_fluent_data_waterfall_24_filled,align:0.1116
ic_fluent_usb_port_20_filled,
ic_fluent_send_24_regular,paper-plane:0.5712 origami:0.3761 cctv:0.3030 protection:0.1435
ic_fluent_caret_12_filled,slot-car:0.2744 stairs:0.2686 scalextric:0.2056 ninco:0.1498 corner:0.1032
ic_fluent_arrow_sync_circle_20_filled,racing:0.1160
ic_fluent_tab_add_20_regular,
ic_fluent_document_16_filled,file:0.1708
ic_fluent_table_add_24_regular,
ic_fluent_calendar_star_24_filled,wallet:0.1615
ic_fluent_clipboard_search_20_filled,devices:0.1554
ic_fluent_add_16_regular,
ic_fluent_person_call_24_filled,
ic_fluent_chevron_right_24_regular,arrow:0.2099 next:0.1117
ic_fluent_comment_add_20_regular,message:0.1931 chatbot:0.1389
ic_fluent_temperature_20_filled,
ic_fluent_phone_arrow_right_24_filled,
ic_fluent_closed_caption_16_filled,
ic_fluent_calligraphy_pen_checkmark_20_filled,face:0.1626 animal:0.1068
ic_fluent_paint_brush_arrow_down_24_regular,ship:0.2448 boat:0.1745
ic_fluent_prohibited_20_filled,ball:0.1147
ic_fluent_arrow_minimize_20_filled,
ic_fluent_fluent_24_filled,dislike:0.2399 thumbs-down:0.1298
ic_fluent_calendar_3_day_28_regular,pause:0.9261 pause-button:0.3907 switch:0.2982 stop:0.2136
